Keuwl Accelerometer Data File
2020-08-26 16-30-27

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.8800318,-0.020351,-0.098162,9.765948,9.766463,0.588506,258.287537
2.8900700,-0.025139,-0.092177,9.745598,9.746066,0.561626,254.744888
2.9000571,-0.022745,-0.083797,9.755175,9.755561,0.509757,254.814163
2.9100978,-0.023942,-0.094571,9.745598,9.746086,0.573690,255.793228
2.9200320,-0.026336,-0.087388,9.767146,9.767572,0.535223,253.228775
2.9300158,-0.029928,-0.087388,9.750386,9.750824,0.542846,251.095428
2.9400899,-0.028730,-0.084994,9.756371,9.756783,0.526376,251.323303
2.9500537,-0.031125,-0.088585,9.747993,9.748446,0.552493,250.641006
2.9600918,-0.023942,-0.098162,9.765948,9.766471,0.592813,256.293030
2.9700420,-0.023942,-0.102951,9.747993,9.748566,0.621181,256.908112
2.9800220,-0.025139,-0.093374,9.755175,9.755654,0.568207,254.931519
2.9900680,-0.021548,-0.098162,9.740809,9.741328,0.591491,257.619232
3.0000608,-0.023942,-0.090980,9.752781,9.753235,0.552847,255.256439
3.0101130,-0.023942,-0.095768,9.745598,9.746098,0.580135,255.963760
3.0200369,-0.027533,-0.098162,9.759963,9.760495,0.598398,254.331833
3.0300090,-0.028730,-0.086191,9.757569,9.757993,0.533759,251.565048
3.0400958,-0.020351,-0.098162,9.755175,9.755690,0.588839,258.287537
3.0500557,-0.023942,-0.101754,9.745598,9.746159,0.614530,256.759491
3.0601199,-0.026336,-0.101754,9.752781,9.753347,0.617390,255.488937
3.0700531,-0.025139,-0.098162,9.753978,9.754504,0.595119,255.635422
3.0800278,-0.025139,-0.088585,9.747993,9.748427,0.541041,254.156921
3.0900719,-0.022745,-0.093374,9.743204,9.743678,0.565099,256.309937
3.1000597,-0.016759,-0.098162,9.738416,9.738925,0.585840,260.311218
3.1101470,-0.023942,-0.084994,9.758766,9.759166,0.518510,254.267990
3.1200471,-0.020351,-0.098162,9.745598,9.746114,0.589503,258.287537
3.1300118,-0.026336,-0.096965,9.756371,9.756888,0.589835,254.804749
3.1400318,-0.015562,-0.100556,9.747993,9.748524,0.598071,261.202576
3.1500559,-0.011971,-0.104148,9.755175,9.755737,0.615485,263.443054
3.1600950,-0.028730,-0.089783,9.758766,9.759222,0.553908,252.255325
3.1700709,-0.020351,-0.106542,9.751583,9.752187,0.637658,259.186127
3.1800430,-0.022745,-0.096965,9.747993,9.748502,0.585506,256.798920
3.1900210,-0.026336,-0.092177,9.758766,9.759237,0.563018,254.054611
3.2000599,-0.026336,-0.089783,9.742006,9.742455,0.550364,253.651825
3.2101288,-0.020351,-0.099359,9.749189,9.749717,0.596105,258.424805
3.2200570,-0.023942,-0.093374,9.747993,9.748469,0.566828,255.618607
3.2300358,-0.026336,-0.092177,9.761160,9.761631,0.563018,254.054611
3.2400420,-0.026336,-0.092177,9.750386,9.750857,0.563365,254.054611
3.2500129,-0.025139,-0.090980,9.749189,9.749646,0.554614,254.553680
3.2600989,-0.025139,-0.087388,9.746795,9.747219,0.534491,253.950989
3.2700160,-0.023942,-0.094571,9.755175,9.755662,0.572666,255.793228
3.2800229,-0.025139,-0.099359,9.745598,9.746137,0.602634,255.801453
3.2900510,-0.026336,-0.084994,9.763555,9.763960,0.521896,252.783920
3.3001368,-0.023942,-0.093374,9.751583,9.752060,0.566482,255.618607
3.3100748,-0.023942,-0.099359,9.751583,9.752119,0.600683,256.452057
3.3200328,-0.025139,-0.090980,9.740809,9.741267,0.555319,254.553680
3.3300798,-0.023942,-0.083797,9.753978,9.754367,0.511673,254.054611
3.3400698,-0.025139,-0.090980,9.756371,9.756828,0.554614,254.553680
3.3501177,-0.023942,-0.090980,9.751583,9.752037,0.552847,255.256439
3.3600707,-0.021548,-0.099359,9.751583,9.752113,0.597416,257.763885
3.3700211,-0.022745,-0.102951,9.751583,9.752153,0.619604,257.541748
3.3800387,-0.019154,-0.102951,9.752781,9.753343,0.614849,259.460815
3.3900568,-0.019154,-0.096965,9.740809,9.741311,0.581482,258.826172
3.4000838,-0.025139,-0.095768,9.746795,9.747297,0.581819,255.291702
3.4100730,-0.027533,-0.087388,9.756371,9.756802,0.538140,252.512009
3.4200377,-0.023942,-0.087388,9.753978,9.754398,0.531923,254.678497
3.4300458,-0.025139,-0.094571,9.745598,9.746089,0.575053,255.113739
3.4400790,-0.029928,-0.092177,9.758766,9.759248,0.569239,252.012665
3.4500999,-0.020351,-0.100556,9.752781,9.753321,0.602959,258.558960
3.4600670,-0.016759,-0.096965,9.737218,9.737715,0.578784,260.193909
3.4700730,-0.027533,-0.094571,9.743204,9.743702,0.579122,253.767654
3.4800351,-0.026336,-0.093374,9.764751,9.765234,0.569583,254.248825
3.4900548,-0.022745,-0.090980,9.749189,9.749640,0.551074,255.963760
3.5000648,-0.023942,-0.096965,9.759963,9.760474,0.586508,256.130310
3.5101149,-0.019154,-0.105345,9.751583,9.752172,0.629318,259.695160
3.5200338,-0.025139,-0.089783,9.750386,9.750832,0.547512,254.357758
3.5300348,-0.029928,-0.088585,9.755175,9.755623,0.549296,251.333084
3.5400817,-0.022745,-0.096965,9.743204,9.743713,0.585840,256.798920
3.5500758,-0.022745,-0.088585,9.763555,9.763983,0.536683,255.599976
3.5601189,-0.025139,-0.093374,9.765948,9.766427,0.567173,254.931519
3.5700328,-0.025139,-0.092177,9.755175,9.755642,0.560928,254.744888
